anchor_id,anchor_name,anchor_category,anchor_subcategory,address_or_intersection,latitude,longitude,zip_code,source_name,source_url,retrieval_date,confidence_level,relevance_to_under5,relevance_to_parent_caregiver,relevance_to_hgl,duplicate_of_school_layer,duplicate_of_competitor_layer,notes
OLD-1,Union Square Park,Community centers,Community centers,,40.7359,-73.9911,10003,Existing local family anchor data,local repo public/data/hgl_family_anchors.geojson,2026-06-11,Medium,Medium,Medium,Community family-program context where publicly listed.,False,False,Existing public-context anchor carried forward.
FA-V5-2-0002,SoHo,Museums / culture,attraction,,40.72288,-73.9987505,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/158809984,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0092,Houston Street,Transit / corridors,station,West Houston Street,40.7285993,-74.0053077,10014,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/597937487,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0093,18th Street,Transit / corridors,station,,40.7410394,-73.9978652,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/597937489,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0094,Franklin Street,Transit / corridors,station,,40.7191802,-74.0069278,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/597937490,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0095,Lululemon,Family retail / grocery,clothes,592 5th Avenue,40.7572492,-73.9784073,10036,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/663072725,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0096,H&M,Family retail / grocery,clothes,,40.7535383,-73.9805923,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/663084339,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0097,Zara,Family retail / grocery,clothes,,40.7537116,-73.9809753,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/663084489,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0098,Westside Market,Family retail / grocery,supermarket,84 3rd Avenue,40.7317446,-73.9885326,10003,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/752186044,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0099,NYU Bookstore,Family retail / grocery,books,726 Broadway,40.7292215,-73.9932385,10003,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/886392347,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0100,Buffalo Exchange,Family retail / grocery,clothes,716 Broadway,40.7287947,-73.9936354,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/886395953,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0101,Rumble,Family retail / grocery,clothes,,40.7283854,-73.9939823,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/886530248,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0102,Whole Foods Market,Family retail / grocery,supermarket,270 Greenwich Street,40.7156112,-74.0117376,10007,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/889585036,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0103,Rite Aid,Pediatric / health,pharmacy,,40.7121643,-74.0150269,10281,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/889585048,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0104,New York Penn Station,Transit / corridors,station,234 West 31st Street,40.7502382,-73.9928111,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/895371274,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0105,Strand Bookstore,Family retail / grocery,books,828 Broadway,40.7332796,-73.9909401,10003,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/999934639,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0106,Barnes & Noble,Family retail / grocery,books,555 5th Avenue,40.7558228,-73.9787965,10017,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1000793154,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0107,PacSun,Family retail / grocery,clothes,503 Broadway,40.7223219,-73.9996236,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1001284305,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0108,Barryville General,Family retail / grocery,convenience,68 Avenue A,40.7246121,-73.9843772,10009,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1025322222,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0109,S. K. Gourmet Deli & Grocery,Family retail / grocery,convenience,,40.7266731,-73.9893048,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1112494492,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0110,Uniqlo,Family retail / grocery,clothes,546 Broadway,40.7235022,-73.998176,10012,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1241281004,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0111,Kings Pharmacy,Pediatric / health,pharmacy,5 Hudson Street,40.7160601,-74.0093501,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1272961632,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0112,Duane Reade,Pediatric / health,pharmacy,37 Broadway,40.7062064,-74.0132627,10006,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1272961636,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0113,Duane Reade,Pediatric / health,pharmacy,42 Pine Street,40.7072059,-74.0096068,10005,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1272961641,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0114,World Trade Center,Transit / corridors,station,,40.7119004,-74.012527,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1279337146,2026-06-11,Medium,Low-Medium,Medium,Pickup/drop-off and stroller corridor context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0115,Duane Reade,Pediatric / health,pharmacy,866 3rd Avenue,40.7575851,-73.9697612,10022,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1290043821,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0116,Willner Chemists,Pediatric / health,chemist,,40.7514625,-73.9784858,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1292807648,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0117,Duane Reade,Pediatric / health,pharmacy,,40.747042,-73.981755,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1293169933,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0118,Second Time Around,Family retail / grocery,clothes,,40.7236731,-73.9946151,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1297627766,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0119,Screaming Mimi's,Family retail / grocery,clothes,,40.7276373,-73.9935441,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1297629339,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0120,Barney's Co-op,Family retail / grocery,clothes,,40.7413644,-73.9989975,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1297660939,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0121,D'Agostino,Family retail / grocery,supermarket,790 Greenwich Street,40.7371928,-74.0066439,10014,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1314522027,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0122,Cult Gaia,Family retail / grocery,clothes,,40.7229924,-74.0019501,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1378899206,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0123,Suitsupply,Family retail / grocery,clothes,453 Broome Street,40.7221884,-74.0009428,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1378899236,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0124,J.Crew Men's Shop,Family retail / grocery,clothes,484 Broadway,40.7215489,-73.999866,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1378899289,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0125,139 Center Pharmacy,Pediatric / health,pharmacy,139 Centre Street,40.7173976,-74.0006546,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1383571132,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0126,Duane Reade,Pediatric / health,pharmacy,,40.7428663,-73.9922228,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1383964835,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0127,Southside Food Plaza,Family retail / grocery,supermarket,430 Bedford Avenue,40.7091952,-73.9642356,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1400462854,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0128,Selini Neckwear Inc.,Family retail / grocery,clothes,248 West 37th Street,40.7537134,-73.9914496,10018,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1413105218,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0129,Gateway News,Family retail / grocery,convenience,,40.7509934,-73.9773762,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1427286094,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0130,Bisto Marketplace,Family retail / grocery,convenience,,40.7514335,-73.9777549,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1427286256,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0131,Yankees,Family retail / grocery,clothes,,40.7498546,-73.9833154,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1427521107,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-0132,Urban Outfitters,Family retail / grocery,clothes,,40.7542617,-73.9800487,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/1428036380,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
